household_index,evaluation_windows,mae_kwh,seasonal_naive_mae_kwh,beats_seasonal_naive,central_80_coverage_percent,central_80_width_kwh
1610,24,0.044167904125060886,0.05744097177780026,1,89.58333333333334,0.16534698297942263
1612,24,0.21318331604339213,0.2869461794521663,1,71.875,0.6106125471285648
1632,24,0.5171242247258002,0.586967017255827,1,81.94444444444444,1.6509102237307363
1643,24,0.11809794294984183,0.14542361167776915,1,82.11805555555556,0.34425664675008094
1656,24,0.32419656541767633,0.5197951403420625,1,82.63888888888889,1.1473872142895643
1657,24,0.16690086749278837,0.20063715404830873,1,61.28472222222222,0.40692323305281913
1662,19,0.6723582996218874,0.8908815840749365,1,86.18421052631578,2.276660528099328
1666,19,0.10738355053686782,0.18198903566716532,1,90.78947368421053,0.38368106604014574
1673,24,0.10434697206235594,0.1678489577025175,1,84.02777777777779,0.39637963308228386
1674,24,0.13992372799354294,0.21363368115594816,1,82.11805555555556,0.37258695177216494
1675,24,0.3936422998344319,0.596824653679505,1,83.85416666666666,1.272471415448106
1676,24,0.23980852040565676,0.30958680666258764,1,88.71527777777779,0.892495017602212
1681,24,0.18334421906102863,0.2512135441777193,1,78.99305555555556,0.5549218958347208
1683,24,0.15872739039413217,0.22022395826772684,1,79.6875,0.48665226636350983
1684,24,0.2269961788228506,0.2994861115649756,1,75.86805555555556,0.6305890018896511
1699,24,0.09680076913597684,0.1418611113007905,1,79.34027777777779,0.2910937030489246
1703,24,0.12738603775182533,0.16288368023621538,1,77.25694444444444,0.37962031059174073
1705,24,0.09695683118803168,0.15040451407548971,1,78.47222222222221,0.3071839516439165
1706,24,0.09816536077091263,0.13057812520613274,1,80.72916666666666,0.35156153701245785
1720,24,0.4175083297822211,0.5715277797102721,1,77.95138888888889,1.075448806449357
1721,24,0.10060192407238194,0.13510763952055843,1,81.59722222222221,0.3132979151948045
1724,24,0.10805585297445457,0.10532118059280846,0,83.68055555555556,0.3239045080004467
1726,24,0.10762615490885866,0.1531232637450254,1,76.90972222222221,0.27231266643179375
1729,24,0.1601811804705196,0.21803125056127706,1,82.8125,0.49852551116297644
1735,24,0.03937643080846303,0.05621527756253878,1,82.46527777777779,0.13255395096105835
1759,24,0.6202255905502372,0.8487343850235144,1,80.55555555555556,2.0758319184597998
1772,24,0.11699240491725504,0.16748958388860855,1,80.72916666666666,0.3470830492571824
1779,24,0.19575899641495198,0.26436805418537307,1,74.65277777777779,0.6696181256427534
1783,24,0.5208892272785306,0.6957829859521654,1,80.03472222222221,1.6012566116535
1787,24,0.034827331249188215,0.06626215256983414,1,86.11111111111111,0.13094704838133314
1814,24,0.02628238478468524,0.0306145828217268,1,85.59027777777779,0.10674723792665948
1816,24,0.1738768064468685,0.23821875119271377,1,80.90277777777779,0.5191504161339253
1820,24,0.06695193397657324,0.11009027773980051,1,84.20138888888889,0.2316415269419344
1824,24,0.3172649190334293,0.40577604214518537,1,78.64583333333334,0.9731591807988783
1825,24,0.17289773643844658,0.24298784872775692,1,79.51388888888889,0.5435007964519577
1832,24,0.4573240081145842,0.5791961784189981,1,79.16666666666666,1.3262821874684758
1838,24,0.25247523058593896,0.37277257088054383,1,81.59722222222221,0.7908358547784802
1847,24,0.3524580945312563,0.40633333166543806,1,83.50694444444444,1.3010883287837107
1859,24,0.5707141725061875,0.7189010386872623,1,82.11805555555556,1.7281171299206715
1863,24,0.11850594249295278,0.15390625023671115,1,78.125,0.4045870596698175
1874,24,0.21958407449225584,0.2630555561691936,1,82.98611111111111,0.7401177160855796
1881,15,0.13951799559613898,0.2192194430416243,1,78.05555555555556,0.4202565449393458
1906,24,0.6158357908845775,0.8621996554235617,1,80.90277777777779,1.971740010091
1908,24,0.08283604314136836,0.12104340292151189,1,86.63194444444444,0.29241125262342393
1909,24,0.1155722145211055,0.15374131915288874,1,76.5625,0.33162779578318197
1917,4,0.09997726839113359,0.264208330559389,1,82.29166666666666,0.46617480165635544
1921,24,0.2948483641957864,0.3844531238492992,1,82.98611111111111,0.8772501546579102
1924,24,0.17325329850427806,0.2805468748168399,1,74.30555555555556,0.5216052683794664
1931,24,0.0401762859740605,0.05076562464334226,1,80.72916666666666,0.13204919216999164
1935,24,0.20098222257284862,0.2743003473022125,1,76.73611111111111,0.5834182697969178
1937,24,0.3685123159860571,0.45416492867904407,1,77.60416666666666,1.0476253364856045
1938,24,0.029555560134920396,0.04010069427507309,1,82.8125,0.09927311624374448
1948,24,0.3352507696318854,0.42910764183357564,1,82.63888888888889,1.058312986873918
1951,24,0.4565891277226102,0.5318142320158787,1,84.89583333333334,1.3432778952539794
1952,24,0.3241478059596072,0.43661632347438073,1,81.42361111111111,1.0025371708907187
1959,24,0.2733685635418321,0.4228559018035109,1,83.15972222222221,0.9211088901696106
1960,24,0.36282715949022937,0.42804514192458654,1,85.24305555555556,1.204088516999036
1961,24,0.00995664598788911,0.015366319432764107,1,93.75,0.030961622277067766
1974,24,0.1552060829061601,0.2251510419882834,1,80.90277777777779,0.5114491637278762
1976,24,0.21895375690655783,0.2998593736427008,1,75.52083333333334,0.6347461289519237
1987,24,0.11400887019570088,0.1609756949280078,1,87.15277777777779,0.42435801846699583
1992,24,0.07477020205179644,0.12240277765603322,1,82.29166666666666,0.20093315224059755
1994,24,0.25084135916808414,0.33824131848652744,1,75.52083333333334,0.7183181970483727
2002,24,0.16997200809419155,0.2505711817389561,1,81.59722222222221,0.6493015355534024
2005,24,0.0863948945576946,0.10998611040930781,1,79.16666666666666,0.26286687249214286
2007,24,0.2881460694544431,0.38376388685881263,1,73.61111111111111,0.7621012140686313
2013,24,0.17683448366976032,0.2112656255226789,1,78.64583333333334,0.5317080051689926
2018,24,0.14877547061769292,0.1905069440351023,1,81.77083333333334,0.39253222666836035
2022,24,0.029005087116577972,0.043699652480427176,1,75.69444444444444,0.08798444780728056
2029,24,0.052889345821717546,0.08235243068904513,1,85.06944444444444,0.17859490539154244
2031,24,0.1594006003320424,0.25517708220933044,1,84.54861111111111,0.5420395870072147
2033,24,0.10424094807563557,0.1482048608466155,1,78.99305555555556,0.3081267291628238
2034,24,0.07379011751618236,0.09372048543041779,1,84.89583333333334,0.26288058916624224
2036,24,0.09430126153165475,0.13727604151871572,1,77.60416666666666,0.2618964600583745
2052,24,0.07993129118323042,0.13136284752262226,1,87.5,0.2291656687286579
2054,24,0.11586353838598977,0.1818715284914813,1,81.42361111111111,0.4203999067734306
2067,24,0.12297113428616689,0.1889253482222557,1,76.5625,0.37777042218173545
2090,24,0.2536847338390847,0.3463680565991025,1,80.90277777777779,0.7840401876407365
2097,24,0.29708908891512287,0.3758906264297871,1,65.625,0.6991166657664709
2102,24,0.3596883011179873,0.5068854170256398,1,78.99305555555556,1.0616462847942278
2103,24,0.23511878697576727,0.29917361187270014,1,77.77777777777779,0.6650408843739165
2108,19,0.08316206368372629,0.11319078939656417,1,78.50877192982456,0.2694981366788086
2122,24,0.20958830500927028,0.26797743240604177,1,84.375,0.6609341873166462
2123,24,0.298216849310039,0.3900815971250672,1,81.77083333333334,0.871769679373958
2124,24,0.06870076933410019,0.08042013980189545,1,77.95138888888889,0.202473263320927
2127,24,0.10741022344639835,0.18044270737381238,1,91.14583333333334,0.21863253644874525
2128,24,0.07923346693213615,0.1045086805566421,1,79.86111111111111,0.2754025505726329
2131,24,0.0857411533749352,0.12047916776241942,1,80.72916666666666,0.26632805845131063
2136,24,0.16424957884009928,0.23151909679614213,1,80.72916666666666,0.49904643630401957
2138,24,0.09845499347688423,0.13879861188535061,1,78.81944444444444,0.30297347786836326
2147,24,0.0990865248734028,0.12738541640444762,1,78.64583333333334,0.29159347048132783
2148,24,0.19275123204958314,0.2670312513105778,1,86.11111111111111,0.6280297094231678
2149,24,0.22413076066489643,0.30477777587172267,1,81.77083333333334,0.7495383608361913
2152,24,0.2095432720767955,0.2932013903240052,1,78.125,0.6428742911666632
2156,24,0.09001625461840174,0.10757465280928752,1,79.6875,0.30379009645225274
2159,24,0.12082594305846012,0.19312499912403938,1,78.29861111111111,0.4092790061452736
2160,24,0.07772761051698278,0.09137673591936214,1,84.54861111111111,0.23399266832145965
2161,24,0.11186527432356444,0.15144270875801644,1,80.72916666666666,0.34123627150741714
2169,24,0.08195076291384693,0.13367534725693986,1,85.76388888888889,0.2813040686176262
2173,24,0.21901866229664949,0.3011250000498775,1,84.375,0.7172689852822158
2174,24,0.16119090352569604,0.23998263892200258,1,78.64583333333334,0.5671000734437257
2179,24,0.10304154631254885,0.13572222223046992,1,75.52083333333334,0.24517047626432031
2180,24,0.15141721247669515,0.19158159908773895,1,79.51388888888889,0.530906372419041
2187,24,0.18360225711431769,0.27436805605086395,1,84.20138888888889,0.6675319571772383
2193,24,0.16294697928848714,0.1957586801824315,1,76.90972222222221,0.45299926854204386
2197,19,0.09109029972010799,0.13723026280569142,1,80.48245614035088,0.2960630544837107
2198,24,0.1420861446014088,0.18483680782891396,1,84.72222222222221,0.4716722740170856
2206,24,0.6144103727096485,0.7563020756675137,1,78.29861111111111,1.96429251279268
2209,24,0.256957382739832,0.398178817005828,1,79.6875,0.802271359341426
2210,24,0.09170598013507616,0.11833680578274652,1,77.43055555555556,0.311991486685454
2213,24,0.09758685821563834,0.11906249982874012,1,80.20833333333334,0.3129244791602509
2215,24,0.05299071475767252,0.06397916693357628,1,79.16666666666666,0.17078987154592243
2221,24,0.09341242290489997,0.11922048564237128,1,81.77083333333334,0.30709689798661405
2230,24,0.1348933084971375,0.27460590251980144,1,86.97916666666666,0.5129573189705197
2232,24,0.17325288190558139,0.25886458405552226,1,79.16666666666666,0.6029492136504915
2234,24,0.09938789015480627,0.13622569534022155,1,77.95138888888889,0.29717776037028265
2239,24,0.17162626060760683,0.2158142347406182,1,73.09027777777779,0.4422423532232642
2246,24,0.46407857780448264,0.6224843831732869,1,77.25694444444444,1.494968734992047
2247,24,0.0740044168325969,0.10941493006733556,1,81.77083333333334,0.24865869655170375
2259,24,0.24716536584310234,0.31405555402549606,1,76.38888888888889,0.6685385150162296
2260,24,0.18368961786230406,0.21975173691235897,1,78.125,0.524587651507722
2269,24,0.19122689670702028,0.23350868090185234,1,75.69444444444444,0.4613940351797889
2273,24,0.17824906915322775,0.24946701482662725,1,80.03472222222221,0.4853483429049245
2286,24,0.11204460510958193,0.1605190972267236,1,78.99305555555556,0.2725985125483324
2288,24,0.20923235580428606,0.38101909638175535,1,84.89583333333334,0.5783460911156403
2290,24,1.4241872860325708,0.48352083853549427,0,1.9097222222222223,1.693584468215704
2292,24,0.1293955917984325,0.16989756940812287,1,78.47222222222221,0.4047496077190671
2294,24,0.006550692688001113,0.00825694404516576,1,71.35416666666666,0.012580728986197047
2296,24,0.0687268093913897,0.09140625016880222,1,77.60416666666666,0.19622676440566364
2298,24,0.036861777149978375,0.04408680549709566,1,80.20833333333334,0.12428621039079088
2306,24,0.04222113350018238,0.04456076397521732,1,82.29166666666666,0.14394170437137493
2308,24,0.22292645080273765,0.34594965228138286,1,77.77777777777779,0.5173820431939222
2313,24,0.14603731494086483,0.21140798648896938,1,73.78472222222221,0.4272515345106108
2317,24,0.12437892448441643,0.15917708275891426,1,80.90277777777779,0.3283934930287715
2326,24,0.4417379228398204,0.6519340223943194,1,74.47916666666666,1.4205242852783866
2334,24,0.02635286839924649,0.04098090213341897,1,86.80555555555556,0.11259335609308134
2337,24,0.24320683326934361,0.28278992996395874,1,79.6875,0.6032571843049178
2349,24,0.06897735097704248,0.08914583257865161,1,84.72222222222221,0.23953210609033704
2351,24,0.1451392518227092,0.1840104157001608,1,80.03472222222221,0.45311339874751866
2356,24,0.10926582576293084,0.15596875030961302,1,78.64583333333334,0.3446696945724802
2363,24,0.3287620176561177,0.40098437122328,1,83.85416666666666,1.1694580234794154
2372,24,0.26079960307106376,0.38534548557880854,1,80.90277777777779,0.65958216217243
2373,24,0.15060217796255732,0.1987708338872633,1,82.98611111111111,0.5025995772642394
2376,19,0.3540934806428196,0.47575438677807125,1,82.45614035087719,1.2577686077147199
2378,24,0.21940263777246904,0.29442013846710324,1,83.33333333333334,0.7090350307989866
2379,24,0.11769089692906062,0.16650347253501727,1,83.33333333333334,0.4130170400150948
2380,24,0.38216352890918237,0.4985763871162716,1,74.30555555555556,1.035469247131712
2382,24,0.19094679552492583,0.30166666565411204,1,77.43055555555556,0.5731473517759392
2384,24,0.23684401781712142,0.3309149308802767,1,79.51388888888889,0.6583912733217908
2386,24,0.3325933415002914,0.49348958403182525,1,72.22222222222221,0.9174460053392168
2389,24,0.18310335550146797,0.2077291663736105,1,79.51388888888889,0.5632173685460455
2393,24,0.07481151564408922,0.08113194456543876,1,82.98611111111111,0.27351180704620975
2404,24,0.033810201386384305,0.04716840278928834,1,88.71527777777779,0.1004138180675606
2410,24,0.09801121623604558,0.13499652858202657,1,82.46527777777779,0.3585255650493006
2411,24,0.5435745573809577,0.6486597161533104,1,85.59027777777779,2.0515813457055225
2422,24,0.1920728364493698,0.32718576439138913,1,81.07638888888889,0.5620917581642667
2423,24,0.0540012191179105,0.0713715275697824,1,78.125,0.17232513339776132
2428,24,0.06510509084425091,0.0788489585425446,1,85.06944444444444,0.21142580427436364
2432,24,0.08938949268000822,0.12705729136036503,1,83.50694444444444,0.2844730278916864
2434,24,0.07931753039722228,0.12396180484857824,1,79.16666666666666,0.2668047845363617
2435,24,0.5805112778519591,0.7918402732660373,1,82.11805555555556,1.9407993321203523
2436,24,0.21953755299909972,0.2848940963966824,1,78.81944444444444,0.648986132349819
2438,24,0.02709156601566873,0.05521527783760879,1,76.04166666666666,0.05751337009779592
2441,18,0.11734620326509078,0.19190046130852015,1,82.87037037037037,0.37349157728668714
2445,24,0.04963822981355608,0.06643402768531814,1,82.11805555555556,0.16040078066160074
2449,24,0.04099841594385604,0.05852256906736228,1,80.20833333333334,0.12184715871181753
2454,24,0.2108991916757077,0.2455607644515112,1,89.0625,0.7952215215708647
2455,24,0.1380242372267983,0.18562673706199145,1,77.25694444444444,0.43647815708795357
2457,24,0.14289008338366532,0.15874305536918756,1,88.02083333333334,0.52748225021383
2462,24,0.16626809816807508,0.18844444641015595,1,84.20138888888889,0.6115236615813855
2464,24,0.13230563192498973,0.17681423709210423,1,82.8125,0.43371015567229027
2475,24,0.4030481372675341,0.5167500014132302,1,82.63888888888889,1.263414395869606
2476,24,0.03417583408817235,0.052282985713746816,1,83.50694444444444,0.11657737287977296
2477,24,0.10078268904342419,0.14330208112692666,1,81.25,0.3387589322196113
2482,24,0.09660765645094216,0.15088888914841744,1,83.15972222222221,0.2880262243044045
2487,24,0.04564438156537815,0.05632986107634173,1,90.97222222222221,0.18720935708067069
2489,24,0.1108938100385583,0.1319826383712805,1,81.77083333333334,0.3185720623522583
2490,24,0.08205680087363969,0.11827430519689289,1,89.75694444444444,0.28919579181820154
2494,24,0.15646260255016387,0.2082447921533862,1,82.29166666666666,0.49968127275092733
